target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,respFlanker.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,64,64,73,,,,1015.2640019999999,None,1014.0807336999999,1015.2806762,a,1,嘲笑,l,1,0.6867366999999831,0.3511292000000594,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,65,65,69,,,,1018.2640056,None,1017.0806399,1018.2805822,s,1,缺乏,l,1,0.5428862000001118,0.47331350000013117,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,66,66,22,,,,1021.3305538,None,1020.1473664,1021.3472873999999,s,1,珍藏,k,1,0.5121056000000408,0.4818094999998266,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,67,67,14,,,,1024.2973161999998,None,1023.1139102,1024.3139692,s,1,丰满,k,1,0.7427258000000165,0.37227230000007694,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,68,68,51,,,,1027.2806057,None,1026.0974406999999,1027.2973309,s,1,禁止,l,1,0.5116809000001012,0.3644288999998935,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,69,69,20,,,,1030.2140349,None,1029.0305917,1030.2306128,a,1,充裕,k,1,0.45885169999996833,0.39039960000013707,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,70,70,11,,,,1033.1141060999998,None,1031.9307297,1033.1307673,s,1,假冒,l,1,0.5345899999999801,0.3239154000000326,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,71,71,7,,,,1035.8140297,None,1034.6307384,1035.8306432,a,1,别扭,l,1,0.6063864999998714,0.41196320000017295,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,72,72,5,,,,1038.6807723,None,1037.4973929,1038.69743,s,1,懒惰,l,1,0.4820400000000973,0.3849645000000237,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,73,73,74,,,,1041.4807706,None,1040.2972783,1041.4974379999999,a,1,精致,k,1,0.6088343999999779,0.3462196999998923,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,74,74,13,,,,1044.2974339,None,1043.1140953,1044.3140898,s,1,轻率,l,1,0.5156079000000773,0.42826629999990473,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,75,75,48,,,,1047.3139145,None,1046.1307461,1047.3306119,s,1,吉祥,k,1,0.507994300000064,0.3695080999998481,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,76,76,26,,,,1050.1807803,None,1048.9979856,1050.1974281999999,a,1,奉献,k,1,0.429816700000174,0.27055479999989984,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,77,77,37,,,,1052.8640178,None,1051.6803121,1052.8806431,s,1,焦躁,l,1,0.8953727000000526,0.39797120000002906,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,78,78,39,,,,1056.1303546,None,1054.9474218999999,1056.1470273,a,1,排斥,l,1,0.43842819999986204,0.41321719999996276,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,79,79,41,,,,1058.8973485,None,1057.7139092,1058.9139771,a,1,伤心,l,1,0.5883176999998341,0.2883724999999231,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,,,,,,,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,51,,,,1080.7473212,None,1079.5500141,1080.7639534,s,1,杂乱,l,1,0.5237150999998903,0.3855289000000539,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,13,,,,1083.730799,None,1082.5471484,1083.7474731,s,1,假冒,l,1,0.5701317000000472,0.4395389999999679,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,11,,,,1086.630654,None,1085.4318776,1086.6473925,s,1,自卑,l,1,0.5711681000000226,0.4534193000001778,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,46,,,,1089.5474915,None,1088.3640988,1089.5640925,s,1,羡慕,k,1,0.8064563999998882,0.4229287000000568,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,60,,,,1092.6967149,None,1091.5140601,1092.7133942,a,1,俊秀,k,1,0.5403152000001228,0.3993879999998171,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,5,5,39,,,,1095.4803868,None,1094.2973035999999,1095.4970343999998,a,1,忧虑,l,1,0.47051230000010946,0.40795600000001286,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,6,6,43,,,,1098.3808259,None,1097.1974285,1098.3974649,s,1,焦躁,l,1,0.5210955999998532,0.357340000000022,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,7,7,30,,,,1101.1308202,None,1099.9473298,1101.1471261,s,1,富丽,k,1,0.45665299999996023,0.39216989999999896,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,8,8,0,,,,1103.8474555999999,None,1102.6638894,1103.8641097,s,1,旺盛,k,1,0.399277100000063,0.35388349999993807,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,9,9,15,,,,1106.6307946,None,1105.4474275999999,1106.6474266,a,1,缺乏,l,1,0.4635043000000678,0.3696459000000232,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,10,10,61,,,,1109.3474557,None,1108.1639019,1109.3641218,s,1,罚款,l,1,0.6676121000000421,1.2281671000000642,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,11,11,10,,,,1113.1641439999999,None,1111.9807942,1113.180815,a,1,廉洁,k,1,0.6004161999999269,0.34262409999996635,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,12,12,49,,,,1116.0638578,None,1114.8800724,1116.0805051,a,1,悲观,l,1,0.45810660000006465,0.3439401999999063,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,13,13,23,,,,1118.7972969,None,1117.6134903,1118.8140339,a,1,厌恶,l,1,0.49168230000009316,0.4942109999999502,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,14,14,54,,,,1121.7808049,None,1120.5973124,1121.7974794,s,1,优雅,k,1,0.5470537999999578,0.471858500000053,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,15,15,20,,,,1124.8472911,None,1123.6640215,1124.8640524999998,a,1,留恋,l,0,1.3846704000000045,0.49141320000012456,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,16,16,66,,,,1128.8139889,None,1127.6307402,1128.8306698,a,1,敬佩,k,1,0.4968899999998939,0.3489062000001013,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,17,17,5,,,,1131.530747,None,1130.3473892,1131.5470584,s,1,烦恼,l,1,0.5658613000000514,0.4395880000001853,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,18,18,76,,,,1134.5136327,None,1133.3302377,1134.5307373,a,1,卓越,k,1,0.4983173999999053,0.40852990000007594,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,19,19,38,,,,1137.2639861999999,None,1136.080616,1137.2806799,s,1,丰满,k,1,0.48688450000008743,0.4710408999999345,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,20,20,72,,,,1140.2308503,None,1139.0473286,1140.2473771999998,s,1,雄厚,l,0,0.48393720000012763,0.31789419999995516,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,21,21,68,,,,1143.080796,None,1141.8972661,1143.0974472999999,a,1,瑰丽,k,1,0.4749206999999842,0.46319900000003145,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,22,22,4,,,,1145.9807352,None,1144.7971436999999,1145.9973722,a,1,鲜艳,k,1,0.4399370999999519,0.40965349999987666,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,23,23,71,,,,1148.7974981,None,1147.6139527,1148.8141547,a,1,禁止,l,1,0.5464736000001267,0.42148659999998017,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,24,24,16,,,,1151.6303564999998,None,1150.4467298,1151.6469693,s,1,顽强,k,1,0.4505948000000899,0.4330985999999939,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,25,25,12,,,,1154.5799808,None,1153.397333,1154.5967226,a,1,珍藏,k,1,1.0571964999999182,0.4325714000001426,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,26,26,28,,,,1158.0639755,None,1156.8806169,1158.0806014,a,1,永恒,k,1,0.6251018000000386,0.5240876999998818,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,27,27,9,,,,1161.047414,None,1159.8640659999999,1161.0641087,a,1,郁闷,l,1,0.5144770999997945,0.334134499999891,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,28,28,14,,,,1163.9474862,None,1162.7637733,1163.9641672,s,1,精致,k,1,0.4536874999998872,0.42471580000005815,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,29,29,19,,,,1166.8973454,None,1165.7141663999998,1166.9140330999999,s,1,冷笑,l,1,0.5963143999999829,0.4544542999999521,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,30,30,79,,,,1169.8140125999998,None,1168.6305585999999,1169.8307459,a,1,失意,l,1,0.5289299000000938,0.43961259999991853,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,31,31,73,,,,1172.6305853,None,1171.4472876,1172.6472534,a,1,黑暗,l,1,0.5188782000000174,0.3041779999998653,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,32,32,8,,,,1175.4306927999999,None,1174.2472086999999,1175.4472727999998,s,1,富足,k,1,0.38627630000019053,0.4042572000000746,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,33,33,41,,,,1178.2973342999999,None,1177.114016,1178.3141772,a,1,处罚,l,1,0.4576210000000174,0.33650299999999334,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,34,34,7,,,,1181.164033,None,1179.9806362,1181.1807108,a,1,鲁莽,k,0,0.43210580000004484,0.4322399999998652,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,35,35,64,,,,1183.897267,None,1182.7139362,1183.9140121,s,1,畅销,k,1,0.42341929999997774,0.3722777999998925,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,36,36,74,,,,1186.5974257,None,1185.413928,1186.6140331,a,1,典雅,k,1,0.4568873999999141,0.33295780000003106,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,37,37,48,,,,1189.3639464999999,None,1188.1807583,1189.3806313999999,s,1,公平,k,1,0.4583099999999831,0.348253300000124,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,38,38,6,,,,1192.1473631,None,1190.964152,1192.1641250999999,s,1,舒畅,k,1,0.671670499999891,0.47293169999989004,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,39,39,26,,,,1195.3307886,None,1194.1472933,1195.3473843,a,1,诚恳,k,1,0.5261050000001433,0.31046010000000024,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,40,40,37,,,,1197.9975517999999,None,1196.8140698,1198.0141701999999,s,1,丢失,l,1,0.7062318999999206,0.418851899999936,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,41,41,55,,,,1200.964239,None,1199.7807046,1200.9808718,a,1,心慌,l,1,0.5124653000000308,0.42042560000004414,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,42,42,65,,,,1203.9474011,None,1202.7638835,1203.9640926,a,1,撒谎,k,0,0.5922917000000325,0.7734262999999828,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,43,43,31,,,,1207.3807476,None,1206.197352,1207.3973292,a,1,孤单,l,1,0.5437597000000096,0.4318355000000338,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,44,44,29,,,,1210.2141688,None,1209.0308038,1210.2308125,s,1,落后,l,1,0.45786659999998847,0.4579324000001179,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,45,45,24,,,,1212.9639574999999,None,1211.7806248,1212.9807174999999,s,1,豪放,k,1,0.5328597000000173,0.8899760999997852,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,46,46,62,,,,1216.3805074,None,1215.1974055,1216.3973078,s,1,正直,k,1,0.456596399999853,0.4027317000000039,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,47,47,47,,,,1219.0972067999999,None,1217.9139834,1219.1141788999998,a,1,排斥,l,1,0.8178456000000551,0.4356844000001274,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,48,48,27,,,,1222.2141313,None,1221.0307403,1222.2306503,s,1,懒惰,l,1,0.4666987999999037,0.33820009999999456,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,49,49,2,,,,1224.9471452,None,1223.763923,1224.9641102,a,1,秀丽,k,1,0.5311704000000645,0.36772019999989425,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,50,50,25,,,,1227.7142184,None,1226.5306005,1227.7308397,a,1,沮丧,l,1,0.4291433999999299,0.3600483999998687,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,51,51,21,,,,1230.4474937999998,None,1229.2640003,1230.4640613,s,1,胡涂,l,1,0.6236784000000171,0.4322374000000764,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,52,52,57,,,,1233.4307453,None,1232.2473207,1233.4473365,a,1,消沉,l,1,0.5592028999999457,0.331799300000057,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,53,53,70,,,,1236.2640460999999,None,1235.0805963,1236.2807656,s,1,振作,k,1,0.6509094999998979,0.6710659000000305,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,54,54,53,,,,1239.4140361,None,1238.2306971,1239.4307502,s,1,慌忙,l,1,1.9407300999998824,0.5372546999999486,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,55,55,56,,,,1243.7974264,None,1242.6140007,1243.8139542,s,1,热切,k,1,0.5380452000001696,0.3915102000000843,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,56,56,3,,,,1246.5972866,None,1245.4137802,1246.614038,s,1,浪费,l,1,0.44179299999996147,0.3409185000000434,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
